steig_id;stop_id;name;rbl;direction
1111377319;1085623504;"Paukerwerkstraße";3451;"H"
1111377320;1085615976;"Felmayergasse";1081;"H"
1111377321;1085622225;"Töllergasse";1130;"H"
1111377322;1085620079;"Hertha-Kräftner-Gasse";1097;"H"
1111377323;1085620093;"Sebastian-Kohl-Gasse";1128;"H"
1111377324;1085616081;"Floridsdorf";2343;"H"
1111377325;1085616081;"Floridsdorf";1125;"H"
1111377326;1085616081;"Floridsdorf";1120;"H"
1111377327;1085617749;"Julius-Ficker-Straße";2954;"H"
1111377328;1085618683;"Patrizigasse";1127;"H"
1111377329;1085616995;"Hawlicekgasse";1129;"H"
1111377330;1085615633;"Langfeldgasse";1144;"H"
1111377331;1085614200;"Dopschstraße";1101;"H"
1111377332;1085614339;"Egon-Friedell-Gasse";1184;"H"
1111377333;1085624054;"Franz-Sebek-Straße";3166;"H"
1111377334;1085624075;"Aderklaaer Straße";2937;"H"
1111377335;1085624098;"Großfeldsiedlung";1076;"H"
1111377355;1085623496;"Ferdinand-Platzer-Gasse";3883;"R"
1111377356;1085623500;"Kaisergrund/Franz-Sebek-Straße";3885;"R"
1111377357;1085623504;"Paukerwerkstraße";3452;"R"
1111377358;1085615976;"Felmayergasse";1305;"R"
1111377359;1085622225;"Töllergasse";1115;"R"
1111377360;1085620079;"Hertha-Kräftner-Gasse";1098;"R"
1111377361;1085620093;"Sebastian-Kohl-Gasse";1117;"R"
1111377362;1085616081;"Floridsdorf";1120;"R"
1111377363;1085617749;"Julius-Ficker-Straße";2936;"R"
1111377364;1085618683;"Patrizigasse";1118;"R"
1111377365;1085616995;"Hawlicekgasse";1116;"R"
1111377366;1085615633;"Langfeldgasse";1108;"R"
1111377367;1085614200;"Dopschstraße";1109;"R"
1111377368;1085614339;"Egon-Friedell-Gasse";1304;"R"
1111377369;1085624054;"Franz-Sebek-Straße";3104;"R"
1111377370;1085624075;"Aderklaaer Straße";2937;"R"
1111377371;1085624098;"Großfeldsiedlung";1100;"R"
1111377420;1085623894;"Mühlweg";2616;"H"
1111377421;1085624159;"Kainachgasse";1167;"H"
1111377422;1085620829;"Toni-Fritsch-Weg";2437;"H"
1111377423;1085623493;"Neu Leopoldau";3466;"H"
1111377424;1085621701;"Steinamangergasse";988;"H"
1111377425;1085621701;"Steinamangergasse";987;"H"
1111377426;1085621826;"Strebersdorf";3124;"H"
1111377427;1085621837;"Strebersdorfer Platz";1183;"H"
1111377428;1085617512;"Illgasse";1169;"H"
1111377429;1085617557;"Lafnitzgasse";1165;"H"
1111377430;1085617613;"Großjedlersdorf, Jochbergengasse";986;"H"
1111377431;1085617613;"Großjedlersdorf, Jochbergengasse";983;"H"
1111377432;1085623216;"Meriangasse";3122;"H"
1111377433;1085620501;"Mayerweckstraße";3101;"H"
1111377434;1085623115;"Grellgasse";1172;"H"
1111377435;1085623119;"Ödenburger Straße/Schulzentrum";984;"H"
1111377436;1085623119;"Ödenburger Straße/Schulzentrum";985;"H"
1111377437;1085614985;"Anton-Böck-Gasse";989;"H"
1111377438;1085619407;"Schippergasse";1175;"H"
1111377439;1085613605;"Bernreiterplatz";1180;"H"
1111377440;1085613605;"Bernreiterplatz";1265;"H"
1111377441;1085613613;"Berzeliusgasse";1179;"H"
1111377442;1085616398;"Brünner Straße/Hanreitergasse";2443;"H"
1111377443;1085621350;"Siemensstraße";2614;"H"
1111377444;1085616638;"Großjedlersdorf";1150;"H"
1111377445;1085616638;"Großjedlersdorf";1177;"H"
1111377446;1085616638;"Großjedlersdorf";2444;"H"
1111377447;1085616933;"Haspingerplatz";3100;"H"
1111377448;1085616933;"Haspingerplatz";3224;"H"
1111377449;1085619557;"Ruthnergasse";1145;"H"
1111377450;1085619565;"Rußbergstraße";3123;"H"
1111377451;1085614578;"Achengasse";1168;"H"
1111377452;1085614682;"Allissen";1173;"H"
1111377453;1085615691;"Pulkaugasse";1166;"H"
1111377454;1085615694;"Lavantgasse/Schule";5225;"H"
1111377455;1085619227;"Ratzenhofergasse";1182;"H"
1111377456;1085614081;"Dahliengasse";1170;"H"
1111377457;1085615746;"Leopoldau";1164;"H"
1111377458;1085615746;"Leopoldau";2663;"H"
1111377459;1085621485;"Skraupstraße";1178;"H"
1111377460;1085614280;"Draugasse";1171;"H"
1111377461;1085614324;"Strebersdorf, Edmund-Hawranek-Platz";978;"H"
1111377462;1085617343;"Kollarzgasse";1174;"H"
1111377463;1085620973;"Mitterhofergasse";1122;"H"
1111377464;1085620973;"Mitterhofergasse";982;"H"
1111377506;1085623894;"Mühlweg";2617;"R"
1111377507;1085620829;"Toni-Fritsch-Weg";2438;"R"
1111377508;1085620851;"Jedlersdorfer Platz";2445;"R"
1111377509;1085623493;"Neu Leopoldau";3466;"R"
1111377510;1085621701;"Steinamangergasse";988;"R"
1111377511;1085621701;"Steinamangergasse";987;"R"
1111377512;1085621826;"Strebersdorf";3124;"R"
1111377513;1085621837;"Strebersdorfer Platz";979;"R"
1111377514;1085617512;"Illgasse";1158;"R"
1111377515;1085617613;"Großjedlersdorf, Jochbergengasse";986;"R"
1111377516;1085617613;"Großjedlersdorf, Jochbergengasse";983;"R"
1111377517;1085620083;"Scottgasse";1146;"R"
1111377518;1085623115;"Grellgasse";1155;"R"
1111377519;1085623119;"Ödenburger Straße/Schulzentrum";984;"R"
1111377520;1085623119;"Ödenburger Straße/Schulzentrum";985;"R"
1111377521;1085617778;"Justgasse";1147;"R"
1111377522;1085619407;"Schippergasse";1152;"R"
1111377523;1085613605;"Bernreiterplatz";981;"R"
1111377524;1085613613;"Berzeliusgasse";1149;"R"
1111377525;1085616398;"Brünner Straße/Hanreitergasse";2448;"R"
1111377526;1085621350;"Siemensstraße";2614;"R"
1111377527;1085616638;"Großjedlersdorf";1150;"R"
1111377528;1085616638;"Großjedlersdorf";1177;"R"
1111377529;1085616638;"Großjedlersdorf";2444;"R"
1111377530;1085616933;"Haspingerplatz";3100;"R"
1111377531;1085616933;"Haspingerplatz";3224;"R"
1111377532;1085619565;"Rußbergstraße";3125;"R"
1111377533;1085614578;"Achengasse";1159;"R"
1111377534;1085614682;"Allissen";1154;"R"
1111377535;1085615694;"Lavantgasse/Schule";1160;"R"
1111377536;1085619227;"Ratzenhofergasse";1181;"R"
1111377537;1085614081;"Dahliengasse";1157;"R"
1111377538;1085615746;"Leopoldau";1164;"R"
1111377539;1085614280;"Draugasse";1156;"R"
1111377540;1085614324;"Strebersdorf, Edmund-Hawranek-Platz";3126;"R"
1111377541;1085617343;"Kollarzgasse";1153;"R"
1111377542;1085620973;"Mitterhofergasse";1122;"R"
1111377543;1085620973;"Mitterhofergasse";982;"R"
1111377544;1085623879;"Skraupstraße/Justgasse";1148;"R"
1111377558;1085620356;"Maroltingergasse";5694;"H"
1111377559;1085619751;"Wilhelminenberg";8927;"H"
1111377560;1085618693;"Paulinensteig";8922;"H"
1111377561;1085615365;"Kollburggasse";8921;"H"
1111377562;1085618105;"Kempfengerngasse";8923;"H"
1111377563;1085618583;"Ottakring";8898;"H"
1111377565;1085618628;"Otto-Hötzl-Weg";8924;"H"
1111377566;1085619022;"Predigtstuhl";8926;"H"
1111377567;1085619503;"Sandleitengasse";8920;"H"
1111377584;1085621731;"Steinlegasse";8933;"R"
1111377585;1085620356;"Maroltingergasse";5694;"R"
1111377586;1085621643;"Lorenz-Mandl-Gasse";5695;"R"
1111377587;1085619295;"Hansl-Schmid-Weg";8930;"R"
1111377588;1085615993;"Feuerwache Am Steinhof";8911;"R"
1111377589;1085619751;"Wilhelminenberg";8927;"R"
1111377590;1085616326;"Ottakringer Friedhof";8934;"R"
1111377592;1085618583;"Ottakring";1528;"R"
1111377593;1085618618;"Ottakringer Bad";8932;"R"
1111377594;1085619075;"Pönningerweg";8931;"R"
1111377595;1085617145;"Hertlgasse";8929;"R"
1111377596;1085623840;"Savoyenstr.";8928;"R"
1111377597;1085623844;"Stillfriedplatz";8904;"R"
1111377614;1085620398;"Matschgasse";181;"H"
1111377615;1085623194;"Cumberlandstraße";138;"H"
1111377616;1085620653;"Montleartstraße";151;"H"
1111377617;1085616136;"Flötzersteigbrücke";180;"H"
1111377618;1085614894;"Ameisbachzeile";178;"H"
1111377619;1085614898;"Ameisgasse";139;"H"
1111377620;1085613730;"Braillegasse";153;"H"
1111377621;1085618618;"Ottakringer Bad";182;"H"
1111377622;1085613914;"Burgersteingasse";155;"H"
1111377623;1085615726;"Lebingergasse";179;"H"
1111377624;1085617196;"Hietzing";137;"H"
1111377625;1085615828;"Leyserstraße";140;"H"
1111377626;1085624061;"Hanusch-Krankenhaus";2660;"H"
1111377643;1085620398;"Matschgasse";183;"R"
1111377644;1085623194;"Cumberlandstraße";159;"R"
1111377645;1085620653;"Montleartstraße";156;"R"
1111377646;1085616136;"Flötzersteigbrücke";184;"R"
1111377647;1085614894;"Ameisbachzeile";186;"R"
1111377648;1085614898;"Ameisgasse";158;"R"
1111377649;1085613730;"Braillegasse";154;"R"
1111377651;1085618618;"Ottakringer Bad";182;"R"
1111377652;1085613914;"Burgersteingasse";152;"R"
1111377653;1085615726;"Lebingergasse";185;"R"
1111377654;1085617196;"Hietzing";137;"R"
1111377655;1085615828;"Leyserstraße";157;"R"
1111377656;1085624061;"Hanusch-Krankenhaus";2660;"R"
1111377738;1085624009;"Akademietheater";2621;"H"
1111377739;1085623142;"Ziehrerplatz";1484;"H"
1111377740;1085622854;"Wittelsbachstraße";2114;"H"
1111377742;1085622548;"Hintzerstraße";267;"H"
1111377743;1085618236;"Ungargasse/Neulinggasse";1483;"H"
1111377744;1085619411;"Rochusgasse";1495;"H"
1111377745;1085614826;"Am Modenapark";1493;"H"
1111377746;1085618000;"Karlsplatz";1490;"H"
1111377747;1085616457;"Geusaugasse";1496;"H"
1111377748;1085619894;"Schwarzenbergplatz";1491;"H"
1111377749;1085619015;"Rasumofskygasse";1485;"H"
1111377750;1085620162;"Lisztstraße";1492;"H"
1111377766;1085624009;"Akademietheater";2622;"R"
1111377767;1085623142;"Ziehrerplatz";1488;"R"
1111377768;1085622854;"Wittelsbachstraße";2104;"R"
1111377769;1085622548;"Hintzerstraße";254;"R"
1111377770;1085618236;"Ungargasse/Neulinggasse";1489;"R"
1111377771;1085619411;"Rochusgasse";1498;"R"
1111377772;1085614826;"Am Modenapark";1499;"R"
1111377774;1085618000;"Karlsplatz";1502;"R"
1111377775;1085619894;"Schwarzenbergplatz";1501;"R"
1111377776;1085619015;"Rasumofskygasse";1497;"R"
1111377777;1085619188;"Löwengasse";171;"R"
1111377778;1085620162;"Lisztstraße";1500;"R"
1111377806;1085621210;"Schanzstraße/Akkonplatz";2885;"H"
1111377807;1085621779;"Stiegergasse";1585;"H"
1111377808;1085619285;"Reinprechtsdorfer Brücke";771;"H"
1111377809;1085619289;"Reinprechtsdorfer Straße/Arbeitergasse";754;"H"
1111377810;1085615980;"Fendigasse";3139;"H"
1111377811;1085617659;"Johnstraße";2618;"H"
1111377812;1085620625;"Mauthausgasse";76;"H"
1111377813;1085619759;"Schmelzbrücke";3158;"H"
1111377814;1085614811;"Am Hundsturm";3133;"H"
1111377815;1085616347;"Gaudenzdorfer Gürtel";3132;"H"
1111377816;1085616686;"Grenzgasse";3164;"H"
1111377817;1085615413;"Korbergasse";3131;"H"
1111377818;1085615439;"Mariahilfer Straße/Geibelgasse";3159;"H"
1111377819;1085614618;"Auf der Schmelz";2881;"H"
1111377820;1085617072;"Henriettenplatz";3160;"H"
1111377821;1085619992;"Schweglerstraße";3157;"H"
1111377822;1085614351;"Eichenstraße";3151;"H"
1111377823;1085620242;"LÃ¤ngenfeldgasse";3162;"H"
1111377824;1085614417;"Embelgasse";3140;"H"
1111377825;1085617393;"Huglgasse";1474;"H"
1111377826;1085620309;"Margaretenplatz/Schönbrunner Straße";670;"H"
1111377827;1085620314;"Margaretenplatz";1684;"H"
1111377828;1085620988;"Schmelz, Gablenzgasse";2880;"H"
1111377829;1085620988;"Schmelz, Gablenzgasse";1427;"H"
1111377858;1085621210;"Schanzstraße/Akkonplatz";2884;"R"
1111377859;1085624145;"Steinhagegasse";3148;"R"
1111377860;1085621779;"Stiegergasse";3152;"R"
1111377861;1085619285;"Reinprechtsdorfer Brücke";753;"R"
1111377862;1085615980;"Fendigasse";769;"R"
1111377863;1085617659;"Johnstraße";1449;"R"
1111377864;1085620606;"Minciostraße";2883;"R"
1111377865;1085621269;"Siebenbrunnenfeldgasse";3141;"R"
1111377866;1085621272;"Siebenbrunnengasse";3144;"R"
1111377867;1085619759;"Schmelzbrücke";3155;"R"
1111377868;1085614811;"Am Hundsturm";3146;"R"
1111377869;1085615043;"Arndtstraße";3149;"R"
1111377870;1085615161;"Bacherplatz";1699;"R"
1111377871;1085616347;"Gaudenzdorfer Gürtel";3147;"R"
1111377872;1085618769;"Pfenninggeldgasse";651;"R"
1111377873;1085618833;"Pilgramgasse";751;"R"
1111377874;1085613654;"Bezirksamt Margareten";772;"R"
1111377875;1085616686;"Grenzgasse";3163;"R"
1111377876;1085615358;"Kohlgasse";3145;"R"
1111377877;1085615439;"Mariahilfer Straße/Geibelgasse";3154;"R"
1111377878;1085617072;"Henriettenplatz";3153;"R"
1111377879;1085619992;"Schweglerstraße";3156;"R"
1111377880;1085614351;"Eichenstraße";3151;"R"
1111377881;1085620242;"LÃ¤ngenfeldgasse";3130;"R"
1111377882;1085617393;"Huglgasse";1448;"R"
1111377883;1085620988;"Schmelz, Gablenzgasse";1427;"R"
1111377893;1085621741;"Stephansplatz";2915;"H"
1111377894;1085619307;"Renngasse";2906;"H"
1111377895;1085619809;"Schottentor";2910;"H"
1111377896;1085617050;"Helferstorferstr.";2907;"H"
1111377897;1085620028;"Schwertgasse";2905;"H"
1111377898;1085617334;"Hoher Markt";2904;"H"
1111377909;1085621741;"Stephansplatz";2915;"R"
1111377910;1085622066;"Teinfaltstraße";2911;"R"
1111377911;1085620575;"Michaelerplatz";2926;"R"
1111377912;1085613734;"Brandstätte";2944;"R"
1111377913;1085616547;"Graben/Petersplatz";2914;"R"
1111377914;1085616794;"Habsburgergasse";2945;"R"
1111377915;1085619809;"Schottentor";2910;"R"
1111377916;1085617114;"Herrengasse";2938;"R"
1111377936;1085614555;"Esterházygasse";682;"H"
1111377937;1085615911;"Evangelischer Friedhof";757;"H"
1111377938;1085620414;"Matzleinsdorfer Platz";756;"H"
1111377939;1085619285;"Reinprechtsdorfer Brücke";753;"H"
1111377940;1085619289;"Reinprechtsdorfer Straße/Arbeitergasse";754;"H"
1111377941;1085615980;"Fendigasse";755;"H"
1111377942;1085615985;"Sonnleithnergasse";758;"H"
1111377943;1085622707;"Wielandplatz";760;"H"
1111377944;1085619348;"Reumannplatz";764;"H"
1111377945;1085614906;"Neubaugasse";666;"H"
1111377946;1085618096;"Haus des Meeres";668;"H"
1111377947;1085618833;"Pilgramgasse";751;"H"
1111377948;1085613644;"Laxenburger Str./Gudrunstr.";761;"H"
1111377949;1085618110;"Keplerplatz";762;"H"
1111377950;1085619659;"Scalagasse";749;"H"
1111377951;1085614469;"Erlachplatz";759;"H"
1111377968;1085621576;"Spengergasse";5410;"R"
1111377969;1085621627;"Scheugasse";1659;"R"
1111377970;1085614555;"Esterházygasse";773;"R"
1111377971;1085620414;"Matzleinsdorfer Platz";768;"R"
1111377972;1085615985;"Sonnleithnergasse";767;"R"
1111377973;1085621272;"Siebenbrunnengasse";3144;"R"
1111377974;1085619348;"Reumannplatz";764;"R"
1111377975;1085614906;"Neubaugasse";666;"R"
1111377976;1085615161;"Bacherplatz";1699;"R"
1111377977;1085618833;"Pilgramgasse";699;"R"
1111377978;1085613644;"Laxenburger Str./Gudrunstr.";765;"R"
1111377979;1085613654;"Bezirksamt Margareten";772;"R"
1111377980;1085618110;"Keplerplatz";748;"R"
1111377981;1085614469;"Erlachplatz";766;"R"
1111378070;1085621808;"Strandbad Alte Donau";8771;"H"
1111378071;1085614735;"Alte Donau";8767;"H"
1111378072;1085615024;"Arbeiterinnenstrandbad";8773;"H"
1111378073;1085617899;"Angelibad";8732;"H"
1111378074;1085613907;"Bundessportbad";8769;"H"
1111378075;1085621020;"Neue Donau";8754;"H"
1111378084;1085621808;"Strandbad Alte Donau";8772;"R"
1111378085;1085614735;"Alte Donau";8768;"R"
1111378086;1085615024;"Arbeiterinnenstrandbad";8774;"R"
1111378087;1085617899;"Angelibad";8734;"R"
1111378088;1085613907;"Bundessportbad";8770;"R"
1111378089;1085621020;"Neue Donau";5235;"R"
1111378169;1085621812;"Strandbad Stadlau";8540;"H"
1111378170;1085622891;"Wohnpark Lobau";8541;"H"
1111378171;1085617959;"Kanalstraße";8539;"H"
1111378172;1085615382;"Konstanziagasse";2631;"H"
1111378173;1085616885;"Hardeggasse";8103;"H"
1111378174;1085615637;"Langobardenstraße";5705;"H"
1111378175;1085619696;"Zillbauerplatz";8603;"H"
1111378176;1085619700;"Schillwasserweg";8602;"H"
1111378177;1085614479;"Erzherzog-Karl-Straße";5227;"H"
1111378190;1085621812;"Strandbad Stadlau";8567;"R"
1111378191;1085621594;"Vernholzgasse";3356;"R"
1111378192;1085622891;"Wohnpark Lobau";8566;"R"
1111378193;1085617959;"Kanalstraße";8539;"R"
1111378194;1085615267;"Sanddorngasse";8565;"R"
1111378195;1085616885;"Hardeggasse";8104;"R"
1111378196;1085615637;"Langobardenstraße";8098;"R"
1111378197;1085619696;"Zillbauerplatz";8584;"R"
1111378198;1085619700;"Schillwasserweg";8585;"R"
1111378199;1085614479;"Erzherzog-Karl-Straße";5227;"R"
1111378409;1085623713;"Ernanigasse";3228;"H"
1111378410;1085623890;"Halban-Kurz-Straße";2612;"H"
1111378411;1085620845;"Inzersdorf, Birostraße";3222;"H"
1111378412;1085620848;"Birostraße Mitte";3223;"H"
1111378413;1085621795;"Stockholmer Platz";2236;"H"
1111378414;1085621868;"Sulzengasse";3178;"H"
1111378415;1085617539;"Inzersdorf, Großmarkt";1953;"H"
1111378416;1085617618;"Jochen-Rindt-Straße";2138;"H"
1111378417;1085622069;"Tenschertstraße";2142;"H"
1111378418;1085623233;"Troststraße";1939;"H"
1111378419;1085622745;"Neulaa";2931;"H"
1111378420;1085614753;"Altes Landgut";789;"H"
1111378421;1085614753;"Altes Landgut";2234;"H"
1111378422;1085619348;"Reumannplatz";404;"H"
1111378423;1085621315;"Siedlung Blumental";1945;"H"
1111378424;1085615361;"Kolbegasse";2137;"H"
1111378425;1085618516;"Oberlaaer Straße";3181;"H"
1111378426;1085616649;"Großmarktstraße";3722;"H"
1111378427;1085615484;"Kronfußgasse";2079;"H"
1111378428;1085619090;"Quellenplatz";4804;"H"
1111378429;1085614623;"Alaudagasse";2932;"H"
1111378430;1085614125;"Laxenburger Str./Heizwerkstr.";2143;"H"
1111378431;1085617233;"Himberger Straße";3177;"H"
1111378432;1085623783;"Heizwerkstraße";2571;"H"
1111378449;1085621795;"Stockholmer Platz";3190;"R"
1111378450;1085621868;"Sulzengasse";3180;"R"
1111378451;1085617539;"Inzersdorf, Großmarkt";1953;"R"
1111378452;1085623233;"Troststraße";2251;"R"
1111378453;1085622745;"Neulaa";2930;"R"
1111378454;1085614753;"Altes Landgut";806;"R"
1111378455;1085614753;"Altes Landgut";2249;"R"
1111378456;1085619348;"Reumannplatz";2579;"R"
1111378457;1085621315;"Siedlung Blumental";1969;"R"
1111378458;1085618516;"Oberlaaer Straße";3181;"R"
1111378459;1085616649;"Großmarktstraße";3403;"R"
1111378460;1085619090;"Quellenplatz";4804;"R"
1111378461;1085614623;"Alaudagasse";3170;"R"
1111378462;1085617233;"Himberger Straße";2929;"R"
1111378477;1085615958;"Heiligenstadt S+U/12.-Februar-Platz";;"H"
1111378478;1085621263;"Sickenberggasse";;"H"
1111378479;1085618335;"Nußdorf";5746;"H"
1111378480;1085618377;"Nußdorfer Straße";640;"H"
1111378481;1085616696;"Gunoldstraße";;"H"
1111378482;1085616855;"Halteraugasse";;"H"
1111378483;1085616619;"Grinzinger Straße";;"H"
1111378484;1085616999;"Heiligenstadt";826;"H"
1111378485;1085619120;"Spittelau";;"H"
1111378486;1085619175;"Rampengasse";;"H"
1111378487;1085615862;"Liechtenwerder Platz";5529;"H"
1111378501;1085615958;"Heiligenstadt S+U/12.-Februar-Platz";;"R"
1111378502;1085621263;"Sickenberggasse";;"R"
1111378503;1085618335;"Nußdorf";5746;"R"
1111378504;1085618377;"Nußdorfer Straße";640;"R"
1111378505;1085616696;"Gunoldstraße";;"R"
1111378506;1085616498;"Glatzgasse";5763;"R"
1111378507;1085616855;"Halteraugasse";;"R"
1111378508;1085616619;"Grinzinger Straße";;"R"
1111378509;1085616999;"Heiligenstadt";826;"R"
1111378510;1085619120;"Spittelau";;"R"
1111378511;1085619175;"Rampengasse";;"R"
1111378596;1085621735;"Steinsee";1851;"H"
1111378597;1085622028;"Talpagasse";5680;"H"
1111378598;1085622866;"Alterlaa";2545;"H"
1111378599;1085620556;"Meischlgasse";1854;"H"
1111378600;1085621280;"Siebenhirten";5682;"H"
1111378601;1085618215;"Erlaaer Spitz";1855;"H"
1111378602;1085618731;"Perfektastraße";;"H"
1111378603;1085613717;"Hetmanekgasse";1856;"H"
1111378604;1085616539;"Goldhammergasse";1853;"H"
1111378605;1085615250;"Lemböckgasse";;"H"
1111378606;1085619489;"Rossakgasse";1852;"H"
1111378607;1085623737;"Zouvalgasse";1566;"H"
1111378621;1085623728;"Siebenhirten, Basler Gasse";5758;"R"
1111378622;1085621735;"Steinsee";1806;"R"
1111378623;1085622866;"Alterlaa";2545;"R"
1111378624;1085620556;"Meischlgasse";1866;"R"
1111378625;1085621280;"Siebenhirten";5682;"R"
1111378626;1085618215;"Erlaaer Spitz";1865;"R"
1111378627;1085618731;"Perfektastraße";1897;"R"
1111378628;1085613717;"Hetmanekgasse";1568;"R"
1111378629;1085616539;"Goldhammergasse";1867;"R"
1111378630;1085619489;"Rossakgasse";1868;"R"
1111378631;1085623737;"Zouvalgasse";1567;"R"
1111379082;1085617572;"Jedlersdorf";5544;"H"
1111379083;1085617584;"Trillergasse";5536;"H"
1111379084;1085615246;"Jedlesee, Bellgasse";1095;"H"
1111379085;1085615369;"Koloniestraße";1062;"H"
1111379086;1085616638;"Großjedlersdorf";1177;"H"
1111379087;1085613911;"Bunsengasse";1061;"H"
1111379088;1085616933;"Haspingerplatz";3100;"H"
1111379089;1085614012;"Carabelligasse";990;"H"
1111379090;1085614284;"Dunantgasse";1060;"H"
1111379091;1085620206;"Lokomotivgasse";5535;"H"
1111379111;1085617572;"Jedlersdorf";1089;"R"
1111379112;1085617584;"Trillergasse";1088;"R"
1111379113;1085617778;"Justgasse";1147;"R"
1111379114;1085615000;"Anton-Störck-Gasse";1094;"R"
1111379115;1085618703;"Marco-Polo-Promenade";994;"R"
1111379116;1085615246;"Jedlesee, Bellgasse";1095;"R"
1111379117;1085613613;"Berzeliusgasse";1149;"R"
